Scan,Type,BCID,sigma,sigmaErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,3122,0.015284042243646868,1.2804671714416257e-05,-0.0005658010911744248,2.4096089426182586e-05,0.021614899828848712,1.810854040026262e-05,0.13447909447146916,0.00019743426501101725,0.007286147141762439,1.2316205179809619e-05,0,40.74440350932002,4
1,X,3123,0.015310495873266236,1.6837760740078884e-05,-0.000619892849067249,2.634583391929933e-05,0.021652310910630416,2.38121895986128e-05,0.13126972688524263,0.0002226570144784938,0.0071245718473679385,1.4402355007638387e-05,0,26.111217417932387,4
1,X,3124,0.015421703646627939,9.091312995303161e-06,-0.0006505683697273422,2.0295819327061805e-05,0.02180958245195985,1.2857058137736498e-05,0.13019962187336093,5.89477190114553e-05,0.007117820115741391,5.290740477063245e-06,0,15.507112751354375,4
1,X,3125,0.01537349945379394,1.5106792126195458e-05,-0.0006887416667026049,2.2267717887893285e-05,0.021741411428690762,2.1364230308816703e-05,0.13057362680914367,0.00021471617011961503,0.00711595406567923,1.3631608701747115e-05,0,21.11914601934557,4
1,X,3126,0.015311918365236188,1.3963549482024395e-05,-0.000588963700196382,2.602386475353348e-05,0.021654322618066688,1.9747441056346707e-05,0.13276507181108388,0.00013202875827170299,0.00720640012012544,9.723496058499316e-06,0,56.78403502282699,4
1,X,3127,0.01544904691492447,1.4750193688579794e-05,-0.0006626766381040995,2.2535987199491143e-05,0.02184825167282441,2.0859923962019574e-05,0.1296312347396252,0.0001752808291440005,0.007099312307535852,1.1751201892395375e-05,0,24.600270988549514,4
1,X,3128,0.01547100567903676,1.2557276513180143e-05,-0.0007493924942041146,2.233879626768761e-05,0.021879306054844963,1.775867075140849e-05,0.12878718263712782,0.00015229412934936567,0.007063112443292725,1.0130500187899456e-05,0,15.708452975463056,4
1,X,3129,0.015428722643378854,1.4178524355908417e-05,-0.0008402692683014581,2.2834382122310704e-05,0.021819508812359247,2.0051461438562936e-05,0.12941320966267703,0.00020204801670670012,0.007078048147288666,1.282288788269301e-05,0,24.74535873077718,4
1,X,3130,0.01549156517635346,1.4056372297248869e-05,-0.0008597841884993518,2.688930675293837e-05,0.021908381574785814,1.987871234053481e-05,0.1293667276360169,0.00019975563296757652,0.007104325039901357,1.272358992135874e-05,0,36.42002333224142,4
1,X,3131,0.015495492294583397,1.1043518204435987e-05,-0.000980478635175,2.0654293409047278e-05,0.02191393535864763,1.5617893221027545e-05,0.12848152454182096,0.00017451373150059073,0.007057501703647083,1.0825507450992297e-05,0,27.53634967956098,4
1,X,3132,0.015542739012427479,1.2888796143909271e-05,-0.0009498175155488016,2.1808382148273107e-05,0.021980752307800347,1.8227510309378542e-05,0.12691430770460577,0.0002288852731339342,0.006992670616821586,1.3880288471667509e-05,0,38.0663284834495,4
1,X,3133,0.01546693540805316,1.550049527140291e-05,-0.000951760833459126,2.608124819516956e-05,0.02187354982241742,2.1921010636318024e-05,0.127623104837125,0.0001805696569040382,0.00699742915024564,1.2132403115093188e-05,0,21.666098548633897,4
1,X,3134,0.015513511264298667,1.4752587571137323e-05,-0.000990402218404966,2.548721957186309e-05,0.021939418029998957,2.086330942319916e-05,0.12808876529331573,0.00017269131739352356,0.007044109147540691,1.1621699716262734e-05,0,33.966914019506305,4
1,X,3135,0.01553360227115447,1.4594143842568666e-05,-0.0009387878670602286,1.6490094588145787e-05,0.021967831004376163,2.0639236153384405e-05,0.12646807628954862,0.00010858449524025153,0.006963988185413147,8.863381466247685e-06,0,51.57141487152535,4
1,X,3136,0.015575704515874022,1.0415345143403816e-05,-0.0009434178068353868,2.0050717806205974e-05,0.022027372569864905,1.4729522358598427e-05,0.12513721368442549,0.0001767069860049598,0.006909380538477862,1.0795432195411354e-05,0,48.72535292815791,4
1,X,3137,0.015505650997992568,2.0055529742135348e-05,-0.0009499651809396809,3.232203278416615e-05,0.021928301934785007,2.8362802161904792e-05,0.12672914785552336,0.00020681495418777083,0.006965807222332076,1.4505302589158287e-05,0,17.90732119175672,4
1,X,3138,0.01551392599420107,1.49887339389654e-05,-0.0008546989694849549,2.2563619928929006e-05,0.021940004546651657,2.1197270819286773e-05,0.12693525961433524,0.00023003086506084462,0.0069808599135358085,1.4336236222107672e-05,0,60.377015541490856,4
1,X,3139,0.015564421724817102,1.4414544183837235e-05,-0.0008923109058427092,1.7992973141557025e-05,0.02201141629373079,2.0385243880208836e-05,0.1250373714811352,0.00016070023135582532,0.006898866756302937,1.0928739476654661e-05,0,63.36553560006773,4
1,X,3140,0.015529865881198278,1.4216391899997535e-05,-0.0009131377358591894,2.7136396118205022e-05,0.021962546951025803,2.010501423298753e-05,0.1270780148466352,0.00021264971721518048,0.006995891397382097,1.3344003958738957e-05,0,20.364969807637536,4
